﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2022-09-12,1003.4,1004.6,2022-09-12T21:20:00,1002.2,2022-09-12T02:52:00,27.1,30.1,2022-09-12T14:27:00,25.1,2022-09-12T08:12:00,84.0,70.0,2022-09-12T14:27:00,3.7,25.0,13.1,28.0,2022-09-12T11:36:00,1.0,16.19,26.0,25.8,26.1,26.4,26.4,-99.8,26.0
2022-09-13,1004.4,1005.8,2022-09-13T09:04:00,1003.6,2022-09-13T16:05:00,27.1,31.3,2022-09-13T15:19:00,24.4,2022-09-13T20:41:00,81.0,57.0,2022-09-13T15:54:00,1.6,2.0,8.0,7.0,2022-09-13T08:31:00,1.5,20.3,25.6,25.6,26.0,26.4,26.4,-99.8,25.9
2022-09-14,1003.8,1005.6,2022-09-14T08:42:00,1002.4,2022-09-14T15:27:00,27.3,34.0,2022-09-14T12:49:00,23.1,2022-09-14T03:00:00,81.0,47.0,2022-09-14T13:47:00,0.9,44.0,5.9,246.0,2022-09-14T12:08:00,0.0,25.0,25.9,25.6,26.0,26.3,26.3,-99.8,25.9
2022-09-15,1003.7,1004.9,2022-09-15T08:18:00,1002.1,2022-09-15T14:28:00,28.0,34.0,2022-09-15T11:32:00,22.3,2022-09-15T05:42:00,80.0,45.0,2022-09-15T10:52:00,0.7,347.0,6.3,24.0,2022-09-15T12:16:00,0.0,26.4,26.1,25.7,25.9,26.3,26.3,-99.8,25.9
2022-09-16,1004.0,1005.5,2022-09-16T08:13:00,1002.7,2022-09-16T15:54:00,27.9,33.9,2022-09-16T13:11:00,24.2,2022-09-16T02:09:00,83.0,49.0,2022-09-16T13:30:00,0.8,340.0,5.4,318.0,2022-09-16T14:52:00,0.0,24.59,26.4,26.0,26.1,26.3,26.3,-99.8,26.2
2022-09-17,1004.5,1006.5,2022-09-17T07:51:00,1002.7,2022-09-17T15:49:00,27.2,33.1,2022-09-17T11:44:00,23.1,2022-09-17T05:21:00,83.0,50.0,2022-09-17T11:37:00,1.1,353.0,6.4,342.0,2022-09-17T13:45:00,0.0,25.3,25.9,25.8,26.1,26.3,26.3,-99.8,26.0
2022-09-18,1004.6,1006.1,2022-09-18T09:09:00,1002.6,2022-09-18T14:46:00,27.2,33.9,2022-09-18T12:02:00,22.8,2022-09-18T05:52:00,81.0,47.0,2022-09-18T13:54:00,0.8,135.0,4.7,285.0,2022-09-18T14:09:00,0.0,23.0,25.6,25.5,26.0,26.3,26.3,-99.8,25.8
2022-09-19,1005.5,1007.3,2022-09-19T22:04:00,1003.6,2022-09-19T15:18:00,27.8,34.6,2022-09-19T12:47:00,22.7,2022-09-19T05:32:00,78.0,47.0,2022-09-19T12:29:00,1.0,341.0,5.6,5.0,2022-09-19T15:18:00,0.0,24.4,26.1,25.7,25.9,26.2,26.2,-99.8,25.9
2022-09-20,1007.0,1009.4,2022-09-20T23:22:00,1005.3,2022-09-20T03:43:00,26.9,32.2,2022-09-20T12:40:00,21.0,2022-09-20T22:41:00,74.0,52.0,2022-09-20T10:54:00,1.9,22.0,8.1,11.0,2022-09-20T16:09:00,0.0,24.3,25.7,25.5,26.0,26.3,26.2,-99.8,25.9
2022-09-21,1009.0,1010.5,2022-09-21T22:19:00,1007.4,2022-09-21T17:02:00,26.0,31.1,2022-09-21T11:56:00,20.7,2022-09-21T02:31:00,68.0,47.0,2022-09-21T10:27:00,2.1,15.0,8.6,17.0,2022-09-21T14:20:00,0.0,24.9,24.7,24.5,25.4,26.2,26.2,-99.8,25.0
2022-09-22,1009.0,1010.6,2022-09-22T08:27:00,1007.0,2022-09-22T15:03:00,26.1,32.3,2022-09-22T12:23:00,21.2,2022-09-22T23:56:00,73.0,52.0,2022-09-22T14:38:00,1.4,7.0,7.2,359.0,2022-09-22T14:49:00,0.0,24.3,24.8,24.7,25.4,26.0,26.2,-99.8,25.1
2022-09-23,1008.8,1010.3,2022-09-23T21:33:00,1006.8,2022-09-23T15:55:00,26.0,32.9,2022-09-23T12:07:00,20.5,2022-09-23T06:02:00,69.0,41.0,2022-09-23T11:27:00,2.3,24.0,10.5,23.0,2022-09-23T16:31:00,0.0,25.2,24.5,24.3,25.1,25.9,26.1,-99.8,24.7
2022-09-24,1008.5,1010.0,2022-09-24T09:47:00,1006.7,2022-09-24T15:28:00,26.0,30.9,2022-09-24T12:50:00,21.7,2022-09-24T04:22:00,74.0,57.0,2022-09-24T10:33:00,2.4,23.0,9.1,18.0,2022-09-24T14:07:00,0.0,24.69,25.0,24.6,25.1,25.8,26.1,-99.8,24.9
2022-09-25,1008.0,1009.8,2022-09-25T09:27:00,1006.6,2022-09-25T15:27:00,26.4,31.6,2022-09-25T12:01:00,22.6,2022-09-25T04:23:00,84.0,63.0,2022-09-25T11:43:00,2.2,20.0,10.1,22.0,2022-09-25T15:55:00,0.0,24.2,25.5,25.1,25.3,25.7,26.0,-99.8,25.2
2022-09-26,1007.1,1008.9,2022-09-26T09:59:00,1005.5,2022-09-26T16:51:00,27.3,33.0,2022-09-26T13:12:00,21.6,2022-09-26T02:11:00,87.0,60.0,2022-09-26T12:57:00,0.9,4.0,6.3,4.0,2022-09-26T13:52:00,0.0,22.6,26.1,25.6,25.6,25.8,26.0,-99.8,25.7
2022-09-27,1007.0,1008.2,2022-09-27T08:12:00,1005.5,2022-09-27T15:34:00,27.8,33.6,2022-09-27T13:59:00,23.7,2022-09-27T06:12:00,87.0,58.0,2022-09-27T14:00:00,0.7,337.0,5.5,351.0,2022-09-27T12:28:00,0.0,21.09,26.4,25.9,25.9,25.9,25.9,-99.8,26.0
2022-09-28,1007.5,1009.3,2022-09-28T23:26:00,1005.7,2022-09-28T14:48:00,27.7,34.2,2022-09-28T11:28:00,22.7,2022-09-28T04:01:00,85.0,53.0,2022-09-28T11:28:00,0.9,138.0,5.0,3.0,2022-09-28T16:20:00,0.0,22.0,26.3,25.9,25.9,26.0,25.9,-99.8,26.0
2022-09-29,1009.8,1011.6,2022-09-29T22:10:00,1008.3,2022-09-29T04:26:00,27.6,33.2,2022-09-29T12:36:00,23.1,2022-09-29T05:52:00,85.0,53.0,2022-09-29T13:01:00,0.8,33.0,5.5,248.0,2022-09-29T14:41:00,0.0,22.6,26.3,26.0,26.0,26.1,26.0,-99.8,26.1
2022-09-30,1012.0,1013.3,2022-09-30T21:39:00,1010.5,2022-09-30T15:12:00,27.8,33.9,2022-09-30T10:26:00,24.1,2022-09-30T00:15:00,85.0,56.0,2022-09-30T10:28:00,0.7,17.0,4.8,322.0,2022-09-30T15:00:00,0.0,19.7,26.5,26.1,26.1,26.1,26.0,-99.8,26.2
2022-10-01,1012.5,1013.6,2022-10-01T08:18:00,1011.4,2022-10-01T16:45:00,27.5,33.6,2022-10-01T10:21:00,23.3,2022-10-01T03:14:00,85.0,53.0,2022-10-01T10:45:00,0.7,3.0,4.9,335.0,2022-10-01T15:05:00,0.0,21.69,26.2,25.9,26.1,26.2,26.0,-99.8,26.1
2022-10-02,1012.4,1013.7,2022-10-02T09:40:00,1011.1,2022-10-02T14:48:00,27.4,33.4,2022-10-02T13:16:00,22.9,2022-10-02T23:21:00,85.0,56.0,2022-10-02T13:27:00,0.6,4.0,5.5,358.0,2022-10-02T14:46:00,0.0,22.8,26.0,25.8,26.0,26.2,26.0,-99.8,26.0
2022-10-03,1012.2,1013.6,2022-10-03T08:37:00,1010.6,2022-10-03T15:33:00,27.4,34.2,2022-10-03T10:53:00,21.8,2022-10-03T04:52:00,86.0,54.0,2022-10-03T10:51:00,0.6,352.0,4.6,311.0,2022-10-03T14:31:00,0.0,21.09,25.8,25.6,25.9,26.1,26.0,-99.8,25.8
2022-10-04,1012.3,1014.2,2022-10-04T09:05:00,1010.5,2022-10-04T16:04:00,27.8,33.4,2022-10-04T12:56:00,24.2,2022-10-04T01:04:00,86.0,61.0,2022-10-04T13:14:00,0.6,2.0,4.6,343.0,2022-10-04T15:17:00,0.0,19.6,26.5,26.1,26.1,26.1,26.0,-99.8,26.2
2022-10-05,1012.5,1014.3,2022-10-05T10:04:00,1010.7,2022-10-05T16:09:00,28.2,33.5,2022-10-05T13:59:00,24.4,2022-10-05T04:36:00,81.0,53.0,2022-10-05T16:03:00,0.9,345.0,5.4,315.0,2022-10-05T11:54:00,0.0,22.09,26.5,26.1,26.2,26.2,26.0,-99.8,26.3
2022-10-06,1013.0,1014.8,2022-10-06T08:30:00,1010.8,2022-10-06T16:13:00,27.6,33.5,2022-10-06T11:15:00,23.3,2022-10-06T04:00:00,85.0,56.0,2022-10-06T11:15:00,0.8,2.0,5.5,307.0,2022-10-06T14:31:00,0.0,20.3,26.2,25.9,26.1,26.2,26.1,-99.8,26.1
2022-10-07,1012.7,1014.1,2022-10-07T00:01:00,1010.2,2022-10-07T15:17:00,27.3,32.8,2022-10-07T12:33:00,22.9,2022-10-07T05:57:00,80.0,61.0,2022-10-07T10:42:00,1.9,23.0,10.6,31.0,2022-10-07T17:07:00,0.0,21.39,25.9,25.6,26.0,26.2,26.1,-99.8,25.9
2022-10-08,1012.9,1014.4,2022-10-08T09:13:00,1010.8,2022-10-08T16:04:00,26.7,33.1,2022-10-08T11:38:00,22.7,2022-10-08T06:01:00,77.0,55.0,2022-10-08T11:25:00,1.7,23.0,8.0,355.0,2022-10-08T14:22:00,0.0,21.4,25.6,25.4,25.8,26.2,26.1,-99.8,25.7
2022-10-09,1013.7,1015.2,2022-10-09T23:57:00,1011.6,2022-10-09T15:28:00,26.3,31.6,2022-10-09T10:56:00,22.6,2022-10-09T03:31:00,77.0,59.0,2022-10-09T10:49:00,2.6,24.0,11.3,33.0,2022-10-09T16:44:00,0.0,18.6,25.3,25.1,25.7,26.1,26.1,-99.8,25.5
2022-10-10,1014.2,1016.0,2022-10-10T09:01:00,1012.2,2022-10-10T14:49:00,22.9,27.6,2022-10-10T13:54:00,19.5,2022-10-10T22:12:00,67.0,53.0,2022-10-10T13:54:00,5.1,25.0,23.8,23.0,2022-10-10T05:37:00,0.0,19.0,22.9,23.4,25.0,25.9,26.1,-99.8,24.3
2022-10-11,1012.8,1014.6,2022-10-11T08:59:00,1010.9,2022-10-11T14:31:00,22.4,28.0,2022-10-11T12:44:00,19.5,2022-10-11T00:42:00,64.0,50.0,2022-10-11T12:38:00,3.2,25.0,9.4,22.0,2022-10-11T15:41:00,0.0,9.8,22.1,22.5,24.1,25.5,26.0,-99.8,23.3
2022-10-12,1011.1,1012.8,2022-10-12T10:07:00,1009.5,2022-10-12T15:06:00,24.0,29.3,2022-10-12T13:39:00,20.0,2022-10-12T04:31:00,71.0,55.0,2022-10-12T09:39:00,3.1,22.0,12.1,38.0,2022-10-12T15:01:00,0.0,23.2,23.3,23.1,24.0,25.2,25.9,-99.8,23.5
2022-10-13,1010.2,1012.2,2022-10-13T08:49:00,1008.2,2022-10-13T14:56:00,24.8,31.4,2022-10-13T11:56:00,20.4,2022-10-13T01:42:00,75.0,51.0,2022-10-13T11:56:00,2.8,24.0,11.0,33.0,2022-10-13T14:53:00,0.0,22.7,23.9,23.6,24.2,25.0,25.8,-99.8,23.9
2022-10-14,1008.7,1010.7,2022-10-14T07:40:00,1006.3,2022-10-14T15:11:00,25.1,29.9,2022-10-14T11:08:00,21.4,2022-10-14T03:12:00,78.0,60.0,2022-10-14T11:08:00,2.9,24.0,10.5,18.0,2022-10-14T13:41:00,0.0,22.4,24.4,24.0,24.4,25.0,25.7,-99.8,24.2
2022-10-15,1005.6,1007.9,2022-10-15T00:13:00,1003.7,2022-10-15T16:16:00,25.7,30.8,2022-10-15T13:34:00,23.0,2022-10-15T01:52:00,82.0,64.0,2022-10-15T13:34:00,4.1,25.0,12.2,23.0,2022-10-15T08:41:00,0.0,16.6,25.0,24.5,24.6,25.1,25.6,-99.8,24.6
2022-10-16,1003.1,1005.2,2022-10-16T10:14:00,1001.0,2022-10-16T15:44:00,25.5,27.5,2022-10-16T15:21:00,24.4,2022-10-16T01:22:00,95.0,86.0,2022-10-16T00:44:00,2.5,26.0,8.7,12.0,2022-10-16T00:40:00,5.0,5.4,24.9,24.8,24.9,25.1,25.6,-99.8,24.9
2022-10-17,1005.8,1009.2,2022-10-17T23:02:00,1003.6,2022-10-17T03:34:00,24.6,28.4,2022-10-17T11:38:00,20.9,2022-10-17T23:52:00,82.0,68.0,2022-10-17T12:52:00,5.9,27.0,18.4,20.0,2022-10-17T15:46:00,0.0,21.49,23.7,24.0,24.9,25.3,25.5,-99.8,24.6
2022-10-18,1010.3,1012.6,2022-10-18T21:38:00,1007.9,2022-10-18T04:19:00,21.8,25.7,2022-10-18T11:54:00,19.5,2022-10-18T05:32:00,70.0,56.0,2022-10-18T11:58:00,5.3,27.0,16.9,29.0,2022-10-18T03:19:00,0.0,13.9,21.5,22.0,23.7,25.1,25.5,-99.8,22.9
2022-10-19,1012.9,1015.1,2022-10-19T21:33:00,1011.4,2022-10-19T03:00:00,22.8,28.9,2022-10-19T11:58:00,19.4,2022-10-19T05:42:00,66.0,50.0,2022-10-19T10:44:00,3.4,25.0,10.0,25.0,2022-10-19T16:24:00,0.0,22.4,22.2,22.2,23.3,24.6,25.5,-99.8,22.7
2022-10-20,1014.7,1016.5,2022-10-20T09:48:00,1013.5,2022-10-20T14:46:00,23.6,30.6,2022-10-20T11:45:00,18.2,2022-10-20T05:41:00,72.0,50.0,2022-10-20T12:06:00,1.7,26.0,8.0,20.0,2022-10-20T18:43:00,0.0,20.2,22.6,22.5,23.3,24.4,25.4,-99.8,22.9
2022-10-21,1013.7,1015.8,2022-10-21T08:54:00,1011.8,2022-10-21T15:05:00,24.0,30.5,2022-10-21T10:53:00,18.1,2022-10-21T05:02:00,83.0,56.0,2022-10-21T10:59:00,1.7,25.0,9.4,19.0,2022-10-21T16:12:00,0.0,21.2,23.1,22.9,23.5,24.3,25.3,-99.8,23.2
2022-10-22,1012.2,1014.0,2022-10-22T09:19:00,1010.7,2022-10-22T04:05:00,25.7,32.7,2022-10-22T13:17:00,21.7,2022-10-22T02:15:00,89.0,55.0,2022-10-22T13:41:00,0.8,18.0,5.4,217.0,2022-10-22T13:26:00,0.0,12.59,24.6,24.1,24.0,24.4,25.2,-99.8,24.1
2022-10-23,1012.7,1014.3,2022-10-23T09:42:00,1011.3,2022-10-23T15:46:00,24.1,29.3,2022-10-23T12:15:00,21.5,2022-10-23T23:52:00,83.0,61.0,2022-10-23T12:22:00,3.7,25.0,10.0,23.0,2022-10-23T18:54:00,1.0,11.59,23.8,23.8,24.3,24.6,25.1,-99.8,24.2
2022-10-24,1013.3,1015.0,2022-10-24T23:01:00,1011.5,2022-10-24T03:13:00,22.6,28.3,2022-10-24T11:40:00,19.6,2022-10-24T22:02:00,66.0,50.0,2022-10-24T11:33:00,3.8,25.0,11.9,22.0,2022-10-24T15:14:00,0.0,13.09,22.0,22.4,23.7,24.6,25.1,-99.8,23.1
2022-10-25,1015.2,1016.9,2022-10-25T09:21:00,1013.8,2022-10-25T14:20:00,22.7,29.3,2022-10-25T13:40:00,18.4,2022-10-25T23:12:00,63.0,49.0,2022-10-25T11:33:00,1.9,20.0,6.5,30.0,2022-10-25T18:56:00,0.0,17.6,22.0,22.2,23.2,24.3,25.1,-99.8,22.7
2022-10-26,1014.5,1016.3,2022-10-26T08:49:00,1012.6,2022-10-26T16:15:00,23.3,30.5,2022-10-26T12:50:00,17.4,2022-10-26T04:12:00,76.0,50.0,2022-10-26T12:50:00,0.7,2.0,6.0,318.0,2022-10-26T14:32:00,0.0,19.6,22.4,22.4,23.1,24.1,25.0,-99.8,22.8
2022-10-27,1013.0,1014.7,2022-10-27T08:49:00,1011.2,2022-10-27T16:18:00,23.7,29.9,2022-10-27T11:38:00,18.0,2022-10-27T05:44:00,82.0,54.0,2022-10-27T10:59:00,1.6,20.0,9.0,35.0,2022-10-27T15:11:00,0.0,20.5,22.7,22.6,23.2,24.1,25.0,-99.8,23.0
2022-10-28,1011.7,1013.8,2022-10-28T08:04:00,1009.8,2022-10-28T17:00:00,24.2,29.7,2022-10-28T10:54:00,19.7,2022-10-28T05:56:00,81.0,56.0,2022-10-28T10:49:00,1.9,23.0,7.9,41.0,2022-10-28T14:59:00,0.0,18.49,23.4,23.1,23.5,24.1,24.9,-99.8,23.3
2022-10-28,1011.7,1013.8,2022-10-28T08:04:00,1009.8,2022-10-28T17:00:00,24.2,29.7,2022-10-28T10:54:00,19.7,2022-10-28T05:56:00,81.0,56.0,2022-10-28T10:49:00,1.9,23.0,7.9,41.0,2022-10-28T14:59:00,0.0,18.49,23.4,23.1,23.5,24.1,24.9,-99.8,23.3
2022-10-29,1009.8,1011.8,2022-10-29T08:57:00,1007.6,2022-10-29T15:46:00,24.3,29.5,2022-10-29T12:12:00,21.1,2022-10-29T05:01:00,79.0,60.0,2022-10-29T10:18:00,2.7,5.0,10.2,13.0,2022-10-29T15:21:00,0.0,20.0,23.7,23.3,23.7,24.2,24.9,-99.8,23.6
2022-10-30,1006.6,1008.6,2022-10-30T00:01:00,1004.8,2022-10-30T14:21:00,24.6,29.4,2022-10-30T13:21:00,21.8,2022-10-30T05:21:00,81.0,65.0,2022-10-30T13:21:00,3.6,26.0,11.6,28.0,2022-10-30T14:04:00,0.0,16.19,24.0,23.6,23.8,24.2,24.8,-99.8,23.7
2022-10-31,1005.7,-9999.7,-99.8,-9999.7,-99.8,23.0,-99.7,-99.8,-99.7,-99.8,88.0,-9997.0,-99.8,5.1,26.0,-99.7,-999.7,-99.8,4.0,6.39,22.7,23.1,23.8,24.3,24.8,-99.8,23.6
2022-11-01,1005.5,1007.5,2022-11-01T21:55:00,1003.2,2022-11-01T13:54:00,23.3,28.9,2022-11-01T11:16:00,19.8,2022-11-01T04:26:00,77.0,59.0,2022-11-01T11:17:00,4.8,24.0,14.1,36.0,2022-11-01T13:40:00,3.0,17.4,21.8,22.2,23.3,24.2,24.8,-99.8,22.8
2022-11-02,1008.3,1010.7,2022-11-02T21:14:00,1005.8,2022-11-02T03:49:00,23.6,28.7,2022-11-02T14:12:00,20.7,2022-11-02T06:22:00,81.0,61.0,2022-11-02T12:27:00,2.8,25.0,9.6,35.0,2022-11-02T02:32:00,0.0,16.7,22.8,22.7,23.2,24.0,24.8,-99.8,23.0
2022-11-03,1011.8,-9999.7,-99.8,-9999.7,-99.8,24.0,-99.7,-99.8,-99.7,-99.8,89.0,-9997.0,-99.8,1.4,39.0,-99.7,-999.7,-99.8,0.0,17.7,23.4,23.2,23.5,24.0,24.7,-99.8,23.4
2022-11-04,1014.4,1016.6,2022-11-04T21:25:00,1013.0,2022-11-04T03:55:00,23.9,29.3,2022-11-04T12:20:00,20.4,2022-11-04T23:31:00,82.0,61.0,2022-11-04T12:20:00,3.0,50.0,10.0,51.0,2022-11-04T18:41:00,0.0,17.19,23.7,23.4,23.8,24.1,24.7,-99.8,23.7
2022-11-05,1016.4,1017.8,2022-11-05T21:59:00,1014.9,2022-11-05T15:48:00,21.3,26.7,2022-11-05T10:31:00,19.3,2022-11-05T06:11:00,79.0,59.0,2022-11-05T10:32:00,3.3,50.0,9.1,55.0,2022-11-05T14:34:00,0.5,10.9,21.5,22.0,23.2,24.1,24.7,-99.8,22.7
2022-11-06,1015.8,1017.7,2022-11-06T09:07:00,1013.7,2022-11-06T16:06:00,22.5,28.3,2022-11-06T12:30:00,18.9,2022-11-06T06:01:00,77.0,56.0,2022-11-06T12:31:00,2.5,46.0,8.7,28.0,2022-11-06T15:53:00,0.0,16.2,22.4,22.2,22.9,23.9,24.6,-99.8,22.5
2022-11-07,1014.5,1016.7,2022-11-07T09:44:00,1012.5,2022-11-07T15:01:00,23.1,29.5,2022-11-07T11:33:00,19.3,2022-11-07T05:42:00,87.0,60.0,2022-11-07T11:33:00,1.8,38.0,8.6,51.0,2022-11-07T09:13:00,0.0,14.79,23.1,22.7,23.1,23.7,24.6,-99.8,23.0
2022-11-08,1015.1,1017.1,2022-11-08T09:23:00,1013.7,2022-11-08T04:38:00,23.4,29.7,2022-11-08T12:02:00,20.7,2022-11-09T00:00:00,90.0,61.0,2022-11-08T12:28:00,1.4,21.0,7.5,26.0,2022-11-08T11:02:00,0.0,14.4,23.7,23.3,23.4,23.8,24.5,-99.8,23.4
2022-11-09,1014.4,1015.7,2022-11-09T23:13:00,1012.7,2022-11-09T14:42:00,23.9,30.8,2022-11-09T11:50:00,19.1,2022-11-09T02:01:00,88.0,60.0,2022-11-09T11:23:00,0.7,31.0,5.3,12.0,2022-11-09T14:14:00,0.0,19.4,23.3,23.1,23.4,23.9,24.5,-99.8,23.4
2022-11-10,1014.4,1016.4,2022-11-10T08:59:00,1012.5,2022-11-10T14:31:00,24.0,29.5,2022-11-10T11:24:00,18.6,2022-11-10T04:12:00,89.0,62.0,2022-11-10T11:35:00,1.2,33.0,7.2,54.0,2022-11-10T15:21:00,0.0,18.0,23.3,23.1,23.4,23.9,24.5,-99.8,23.3
2022-11-11,1014.0,1016.1,2022-11-11T09:01:00,1012.5,2022-11-11T14:56:00,25.2,31.3,2022-11-11T13:10:00,22.8,2022-11-11T02:32:00,87.0,58.0,2022-11-11T11:49:00,1.5,31.0,7.2,34.0,2022-11-11T19:44:00,0.0,16.0,25.2,24.3,24.0,24.1,24.5,-99.8,24.2
2022-11-12,1013.4,1015.3,2022-11-12T08:48:00,1011.4,2022-11-12T15:21:00,24.3,29.6,2022-11-12T11:51:00,22.2,2022-11-12T23:59:00,92.0,66.0,2022-11-12T11:35:00,0.8,11.0,5.5,36.0,2022-11-12T12:57:00,0.0,13.29,24.8,24.4,24.3,24.3,24.5,-99.8,24.5
2022-11-13,1014.4,1016.5,2022-11-13T09:44:00,1012.8,2022-11-13T15:38:00,24.1,29.4,2022-11-13T11:03:00,21.7,2022-11-13T22:56:00,89.0,65.0,2022-11-13T11:00:00,1.3,45.0,7.2,39.0,2022-11-13T16:50:00,0.0,17.09,24.1,24.0,24.3,24.4,24.6,-99.8,24.3
2022-11-14,1014.5,1017.0,2022-11-14T09:02:00,1012.6,2022-11-14T15:20:00,23.4,30.6,2022-11-14T12:25:00,19.0,2022-11-14T04:22:00,86.0,57.0,2022-11-14T12:21:00,1.4,54.0,7.2,6.0,2022-11-14T14:37:00,0.0,16.4,22.9,23.2,23.9,24.4,24.6,-99.8,23.6
2022-11-15,1014.0,1015.7,2022-11-15T09:26:00,1012.4,2022-11-15T15:12:00,23.1,30.3,2022-11-15T10:26:00,17.5,2022-11-15T05:58:00,88.0,60.0,2022-11-15T10:24:00,1.3,36.0,7.6,53.0,2022-11-15T15:23:00,0.0,17.8,22.4,22.7,23.5,24.3,24.7,-99.8,23.2
2022-11-16,1013.7,1015.7,2022-11-16T09:20:00,1012.3,2022-11-16T14:36:00,23.3,28.9,2022-11-16T12:39:00,20.3,2022-11-16T22:06:00,90.0,65.0,2022-11-16T11:16:00,1.2,23.0,6.8,29.0,2022-11-16T15:43:00,0.0,13.7,23.4,23.3,23.7,24.2,24.6,-99.8,23.6
2022-11-17,1013.5,1015.1,2022-11-17T09:42:00,1011.6,2022-11-17T15:16:00,24.3,31.0,2022-11-17T12:33:00,20.6,2022-11-17T23:12:00,87.0,53.0,2022-11-17T13:20:00,1.0,17.0,6.2,63.0,2022-11-17T13:34:00,0.0,17.5,23.6,23.4,23.7,24.2,24.6,-99.8,23.6
2022-11-18,1014.4,1015.8,2022-11-18T08:16:00,1012.0,2022-11-18T14:51:00,24.1,30.6,2022-11-18T11:55:00,19.9,2022-11-18T06:11:00,88.0,58.0,2022-11-18T11:56:00,1.8,27.0,8.1,36.0,2022-11-18T16:33:00,0.0,18.7,23.1,23.0,23.6,24.1,24.6,-99.8,23.3
2022-11-19,1013.5,1015.6,2022-11-19T09:11:00,1011.7,2022-11-19T15:31:00,23.7,28.3,2022-11-19T13:09:00,20.9,2022-11-19T05:39:00,90.0,67.0,2022-11-19T12:31:00,1.2,35.0,6.3,70.0,2022-11-19T15:56:00,0.0,13.1,23.7,23.5,23.8,24.1,24.6,-99.8,23.7
2022-11-20,1012.5,-9999.7,-99.8,-9999.7,-99.8,24.1,-99.7,-99.8,-99.7,-99.8,88.0,-9997.0,-99.8,1.5,30.0,-99.7,-999.7,-99.8,0.0,14.6,23.7,23.5,23.8,24.2,24.6,-99.8,23.7
2022-11-21,1012.8,1014.4,2022-11-21T08:03:00,1011.1,2022-11-21T14:39:00,23.4,29.9,2022-11-21T12:30:00,19.0,2022-11-21T01:25:00,89.0,61.0,2022-11-21T12:30:00,1.0,7.0,7.2,54.0,2022-11-21T16:26:00,0.0,14.2,22.7,22.9,23.5,24.1,24.6,-99.8,23.3
2022-11-22,1012.6,1014.5,2022-11-22T09:53:00,1011.4,2022-11-22T04:13:00,23.3,27.9,2022-11-22T10:33:00,19.3,2022-11-22T02:12:00,91.0,70.0,2022-11-22T10:40:00,1.0,33.0,5.3,27.0,2022-11-22T13:59:00,0.0,8.1,23.7,23.4,23.6,24.1,24.6,-99.8,23.5
2022-11-23,1013.0,1014.9,2022-11-23T09:23:00,1011.4,2022-11-23T14:23:00,23.8,28.7,2022-11-23T12:53:00,21.3,2022-11-23T23:59:00,87.0,68.0,2022-11-23T12:53:00,2.3,50.0,8.6,50.0,2022-11-23T09:27:00,0.0,9.59,24.2,23.8,23.9,24.1,24.5,-99.8,23.9
2022-11-24,1013.8,1015.7,2022-11-24T22:41:00,1012.1,2022-11-24T14:50:00,23.2,29.0,2022-11-24T13:43:00,20.5,2022-11-24T03:02:00,86.0,63.0,2022-11-24T13:19:00,1.9,34.0,6.2,39.0,2022-11-24T08:55:00,0.0,10.6,23.7,23.5,23.8,24.2,24.5,-99.8,23.7
2022-11-25,1014.1,1015.6,2022-11-25T21:45:00,1012.2,2022-11-25T13:25:00,23.0,27.8,2022-11-25T12:10:00,19.6,2022-11-25T05:26:00,90.0,73.0,2022-11-25T12:10:00,1.1,33.0,6.3,37.0,2022-11-25T15:06:00,0.0,8.59,23.7,23.5,23.8,24.2,24.5,-99.8,23.7
2022-11-26,1013.4,1015.0,2022-11-26T05:55:00,1012.0,2022-11-26T15:49:00,22.5,27.2,2022-11-26T12:21:00,18.8,2022-11-26T23:22:00,88.0,63.0,2022-11-26T12:22:00,1.5,39.0,8.2,42.0,2022-11-26T11:16:00,0.5,10.6,22.7,23.1,23.7,24.2,24.5,-99.8,23.5
2022-11-27,1012.4,1013.8,2022-11-27T09:33:00,1009.9,2022-11-27T15:05:00,23.5,29.7,2022-11-27T13:00:00,19.1,2022-11-27T00:58:00,85.0,57.0,2022-11-27T10:23:00,0.8,19.0,5.1,279.0,2022-11-27T10:19:00,0.0,13.79,23.4,23.1,23.5,24.0,24.5,-99.8,23.4
2022-11-28,1012.5,1013.9,2022-11-28T08:03:00,1010.4,2022-11-28T15:04:00,25.9,34.6,2022-11-28T12:29:00,19.6,2022-11-28T06:32:00,81.0,48.0,2022-11-28T12:17:00,1.5,62.0,7.3,283.0,2022-11-28T14:45:00,0.0,17.8,24.0,23.4,23.5,24.0,24.5,-99.8,23.5
